timeDeltaus,GPSspeedkph,currentSampleHz,timeus,rcCommand0,rcCommand1,rcCommand2,rcCommand3,vbatLatestV,gyroADC0,gyroADC1,gyroADC2,accSmooth0,accSmooth1,accSmooth2,motor0,motor1,motor2,motor3
191881,185.508,5.211563,1.055664e+08,2,9,-3,1303,1.577,8,5,1,-4530,-1640,2591,767,605,490,657
289875,205.128,3.449763,1.057664e+08,8,15,-12,1303,1.586,6,10,-3,-3915,-977,1842,712,610,532,666
101871,216.576,9.816336,1.060563e+08,19,16,-19,1294,1.586,12,9,-10,-4105,-565,1663,710,575,496,664
200029,223.884,4.999275,1.061663e+08,22,22,-22,1264,1.586,13,14,-11,-3436,-1027,1393,638,511,454,598
192211,243.396,5.202616,1.063663e+08,22,25,-19,1221,1.586,17,19,-15,-3105,-1736,367,601,421,286,544
203866,232.38,4.905183,1.065667e+08,22,38,-22,1131,1.595,32,40,-18,-2321,-2255,-348,548,456,115,494
289765,235.512,3.451072,1.067706e+08,22,41,-12,1077,1.595,15,27,-13,-2010,-2603,447,625,441,115,560
97779,236.88,10.22714,1.070603e+08,32,0,-1,1110,1.595,21,1,-3,-2131,-3069,679,582,421,115,529
200123,238.428,4.996927,1.071703e+08,32,0,0,1114,1.595,21,0,-3,-1910,-2830,710,615,414,115,546
187747,230.472,5.326317,1.073705e+08,57,-34,0,1142,1.604,39,-21,-3,-2151,-3042,1282,657,476,115,571
191629,202.716,5.218417,1.075704e+08,9,-30,10,1147,1.577,12,-22,3,-2521,-3378,2409,792,517,115,593
290065,175.032,3.447503,1.077702e+08,-9,-16,12,1147,1.595,-2,-14,9,-3539,-2952,2278,713,440,115,544
109792,148.968,9.108132,1.080603e+08,-11,-1,8,1150,1.595,-11,0,5,-2944,-1717,1277,619,320,115,522
199989,128.952,5.000275,1.081701e+08,-5,-1,7,1150,1.604,-7,-1,10,-2719,-1294,1139,523,328,115,442
191914,112.644,5.210667,1.083701e+08,-4,-1,3,1154,1.604,-11,-8,9,-2950,-1139,664,462,289,157,400
212053,97.488,4.715802,1.085701e+08,-3,-1,1,1161,1.604,-3,0,11,-3093,-688,816,379,327,269,390
281974,155.268,3.546426,1.087822e+08,7,-1,-1,1205,1.604,-1,-3,10,-3200,-371,1353,407,438,438,439
97870,75.996,10.21764,1.090641e+08,18,-1,-1,1303,1.586,12,-4,5,-3864,-922,4083,585,639,692,603
200089,68.04,4.997776,1.091742e+08,18,-2,-1,1380,1.586,12,-2,4,-4215,-990,6076,735,816,834,760
392186,111.24,2.549811,1.101824e+08,34,-1,-8,1228,1.595,20,-2,-3,-3431,-1809,1484,541,469,398,501
187803,62.388,5.324729,1.105746e+08,0,28,-3,1128,1.604,4,26,-13,-2628,-1630,722,550,319,115,482
289870,65.772,3.449822,1.107745e+08,0,46,-3,1113,1.613,4,32,-12,-2642,-1617,816,624,356,115,541
109983,74.268,9.092314,1.110644e+08,-7,0,0,1181,1.604,-9,-7,2,-2123,-1167,684,553,362,156,456
200265,82.584,4.993384,1.111744e+08,-4,0,0,1236,1.595,-17,-11,5,-2457,-729,1609,615,400,391,567
200010,91.224,4.99975,1.113747e+08,0,0,-1,1336,1.595,-5,1,11,-3406,-433,4866,709,684,688,706
208106,89.496,4.805243,1.115747e+08,31,-28,-3,1266,1.604,21,-18,-2,-2993,-542,2998,624,504,487,603
289927,116.64,3.449144,1.117828e+08,7,-62,-16,1307,1.595,0,-42,-2,-3485,-612,3674,646,621,650,634
109988,80.028,9.091901,1.120727e+08,16,-4,-23,1230,1.604,10,-2,-6,-3627,-705,2876,448,481,565,431
191836,125.46,5.212786,1.121827e+08,15,-1,-23,1226,1.604,8,-2,-12,-3353,-947,2370,438,481,496,478
179612,73.152,5.567557,1.123745e+08,9,-1,-22,1224,1.604,11,0,-14,-3235,-865,2454,443,481,491,462
200103,71.352,4.997426,1.125745e+08,7,-1,-23,1224,1.604,9,0,-12,-3431,-1224,2578,444,488,525,420
289895,98.604,3.449525,1.127746e+08,16,-1,-25,1224,1.604,14,3,-8,-3061,-1183,2519,425,566,511,375
122606,72.18,8.156208,1.130645e+08,27,-1,-19,1224,1.604,23,1,-12,-2534,-1333,2602,487,494,454,441
179721,134.316,5.56418,1.131871e+08,13,-1,-15,1228,1.604,7,-3,-12,-3285,-1925,2697,513,464,451,482
199932,75.024,5.001701,1.133872e+08,3,-1,-5,1231,1.604,3,-2,-6,-2751,-1102,3096,521,469,475,469
200044,136.188,4.9989,1.135872e+08,18,-1,-4,1266,1.604,7,0,0,-2930,-930,3867,504,548,612,554
289860,138.636,3.449941,1.137872e+08,20,-1,-4,1281,1.595,13,1,-1,-3103,-1311,4570,544,603,631,561
110017,80.928,9.089504,1.140771e+08,7,-34,-5,1277,1.595,8,-23,-4,-3144,-1229,4367,538,585,621,564
179579,143.352,5.56858,1.141871e+08,3,-37,-10,1277,1.604,3,-23,-2,-3186,-980,4401,481,617,649,560
179684,82.62,5.565326,1.14387e+08,0,-16,-13,1226,1.604,-3,-5,0,-3564,-692,3665,351,541,589,411
199920,83.16,5.002001,1.14587e+08,0,-31,-15,1214,1.604,1,-20,-7,-2709,-835,2861,325,509,520,441
179585,143.604,5.568394,1.14787e+08,0,-1,-16,1217,1.604,-3,-1,-9,-2798,-1192,2877,340,495,546,438
110451,84.852,9.053789,1.149666e+08,0,-1,-16,1247,1.604,-1,-1,-9,-2278,-894,3536,378,565,607,513
89529,84.852,11.16957,1.15077e+08,0,-1,-16,1253,1.595,1,-1,-6,-3158,-1038,3789,394,592,645,481
187789,85.212,5.325126,1.151787e+08,0,-1,-15,1275,1.595,0,-1,-12,-3164,-869,3986,487,608,630,566
179572,84.276,5.568797,1.153869e+08,22,-1,-19,1326,1.586,13,-4,-14,-3183,-1110,6143,622,669,753,661
179560,141.732,5.569169,1.155868e+08,3,-1,-16,1328,1.586,7,-2,-14,-3308,-1421,5889,690,682,698,652
379552,136.332,2.634685,1.157869e+08,0,0,-5,1253,1.595,-4,-1,-5,-2638,-1228,3759,524,525,550,514
400061,120.96,2.499619,1.161868e+08,-3,26,-3,1228,1.604,-3,21,-5,-1630,-778,2578,487,468,465,489
399801,212.004,2.501244,1.217927e+08,-1,0,0,1287,1.817,-2,-2,-4,-149,1182,3813,622,556,580,631
400542,86.076,2.496617,1.257964e+08,-4,-1,0,1633,1.693,-8,-2,1,-4380,135,7037,1252,1243,1375,1331
400252,86.112,2.498426,1.26197e+08,36,-13,0,1523,1.728,29,-7,1,-4452,-604,-186,1079,1087,1071,1070
199876,85.428,5.003102,1.265972e+08,101,-2,-48,1500,1.737,71,4,-32,-4442,-9402,1137,1094,1039,906,1083
200003,62.244,4.999925,9.447226e+07,100,-3,-101,1391,1.586,59,-2,-52,-450,-7936,7991,824,825,775,811
199858,62.856,5.003553,9.467226e+07,202,24,-114,1352,1.604,145,15,-57,237,-7583,7106,673,771,765,709
200193,67.572,4.99518,9.487212e+07,202,29,-110,1297,1.604,145,15,-44,334,-6779,6860,433,722,817,497
403605,74.664,2.47767,9.567294e+07,113,-3,-85,1384,1.595,63,-6,-44,756,-2215,9165,604,870,1070,634
269336,70.74,3.712835,9.607655e+07,115,-1,-32,1497,1.569,79,-1,-22,259,-1937,13277,951,986,1075,1083
130790,87.732,7.645844,9.634589e+07,82,-16,-8,1513,1.56,62,-7,-7,-710,-2672,13323,1032,1037,1054,1104
199880,97.452,5.003002,9.647668e+07,59,-20,-22,1470,1.577,44,-17,-9,-1006,-3439,12444,927,973,1002,974
199889,103.968,5.002777,9.667656e+07,24,-12,-19,1380,1.586,21,-8,-9,-1163,-2698,7120,818,825,756,746
200010,108.468,4.99975,9.687644e+07,81,-6,-47,1338,1.604,53,-4,-28,-1685,-2944,5203,740,693,651,720
269249,106.74,3.714034,9.707646e+07,124,-3,-86,1301,1.604,87,6,-50,-1596,-4540,4716,670,665,521,647
130502,106.488,7.662718,9.73457e+07,191,-1,-139,1276,1.613,110,-3,-79,-855,-5585,4463,519,515,594,671
200082,107.964,4.997951,9.747621e+07,197,-1,-145,1281,1.613,136,-8,-80,-721,-5658,5156,563,560,623,594
199879,110.592,5.003027,9.767629e+07,196,-1,-149,1287,1.604,152,-7,-65,-112,-4391,6527,440,736,822,391
199961,112.824,5.000975,9.787617e+07,152,-1,-131,1293,1.604,107,1,-70,1052,-3336,7023,461,720,778,478
269327,117.036,3.712959,9.807613e+07,42,87,-92,1273,1.613,27,62,-52,-99,-1527,6118,482,701,656,436
130979,122.976,7.634812,9.834546e+07,41,92,-19,1349,1.604,18,56,-10,-22,-1289,7472,546,765,957,625
199975,128.916,5.000625,9.847643e+07,59,61,3,1407,1.586,41,59,-6,-230,-1726,9114,715,910,961,779
200045,130.752,4.998875,9.867641e+07,57,4,0,1530,1.551,34,2,-19,-886,-2498,13077,1049,988,1104,1224
199977,134.316,5.000575,9.887645e+07,51,0,-3,1627,1.524,41,-4,-9,-1349,-2246,17865,1285,1271,1284,1313
281352,136.116,3.554267,9.907643e+07,41,0,35,1653,1.524,37,4,11,-1869,-2467,17606,1393,1329,1266,1376
118547,137.916,8.435473,9.935778e+07,5,0,35,1683,1.498,-4,-4,12,-2736,-2475,16054,1437,1266,1414,1492
199990,140.004,5.00025,9.947633e+07,0,0,38,1724,1.489,-3,3,19,-2907,-2267,11461,1497,1432,1462,1551
200089,142.848,4.997776,9.967632e+07,-4,0,5,1847,1.427,-5,-5,5,-4088,-811,6168,1742,1674,1771,1754
199955,148.104,5.001125,9.987641e+07,-4,0,7,1949,1.365,1,1,3,-4054,-206,10842,1955,1884,1953,1979
282157,153.54,3.544126,1.000764e+08,-4,0,0,2000,1.365,-8,2,-9,-3473,485,7399,1975,1870,1945,2045
118328,161.28,8.451085,1.003585e+08,-3,0,-3,2000,1.382,-12,4,0,-4833,849,3331,1974,1898,1979,2044
200346,177.876,4.991365,1.004768e+08,-2,0,-3,2000,1.373,5,6,1,-5116,1666,1495,1990,1884,1984,2032
199851,160.2,5.003728,1.006772e+08,-2,7,-3,2000,1.373,-18,9,0,-4321,231,-355,1969,1860,1957,2040
200348,147.816,4.991315,1.00877e+08,0,3,-3,2000,1.373,-5,1,-1,-2915,-260,5182,1957,1850,1927,2047
273463,138.384,3.656802,1.010774e+08,0,1,-3,2000,1.373,9,-4,4,-3622,-37,464,1965,1825,1940,2035
130869,129.132,7.641229,1.013509e+08,3,0,-3,2000,1.382,-19,1,-1,-4030,1097,-1135,1907,1794,1933,2047
199943,124.596,5.001425,1.014817e+08,18,-1,-3,2000,1.373,14,14,-6,-3934,-923,831,1961,1871,1920,2047
179823,122.796,5.561024,1.016817e+08,18,-3,-3,2000,1.365,-2,5,-12,-4919,-4076,-1235,1965,1849,1904,2047
200078,119.988,4.998051,1.018821e+08,37,-3,-12,2000,1.373,6,0,0,-4603,-3321,639,1934,1847,1938,2047
269529,116.64,3.710176,1.020822e+08,91,-1,-50,1812,1.436,65,0,-32,-3805,-13682,-2775,1741,1629,1536,1752
130856,111.816,7.641988,1.023517e+08,196,-1,-23,1569,1.515,145,-1,-7,-2826,-22478,-2099,1212,1250,1055,1166
187733,105.984,5.326714,1.024825e+08,202,-1,-1,1553,1.498,174,13,1,-1308,-27336,4191,1230,1366,846,1110
200045,100.62,4.998875,1.026827e+08,178,-1,0,1576,1.489,99,-1,6,-2129,-25703,6942,1166,1294,1084,1194
187910,95.508,5.321697,1.028828e+08,166,-1,-3,1576,1.489,106,-1,-10,-2028,-22165,9864,1256,1117,1007,1359
269418,90.792,3.711704,1.030832e+08,153,-1,-4,1570,1.489,107,-3,-11,-1466,-18807,10523,1262,1053,931,1444
130946,88.272,7.636736,1.033526e+08,121,-1,-3,1595,1.462,70,-2,-13,-1751,-15430,14304,1333,954,957,1649
199911,102.204,5.002226,1.034835e+08,101,-6,-3,1601,1.453,57,-2,-8,-1957,-14188,7242,1294,961,1002,1685
200353,132.264,4.991191,1.036835e+08,79,-3,-1,1603,1.471,51,-3,1,-2446,-12053,11301,1275,1065,983,1635
200134,161.244,4.996652,1.038838e+08,43,-1,-1,1587,1.498,38,-4,16,-3138,-10457,12189,1217,1195,1089,1327
269545,184.608,3.709956,1.040839e+08,33,-5,-1,1542,1.498,23,0,0,-3596,-9549,6840,1208,1017,930,1307
130924,202.5,7.638019,1.043535e+08,2,-92,-19,1392,1.542,6,-58,-23,-3703,-7906,6564,1058,683,516,986
200157,215.136,4.996078,1.044844e+08,0,-72,-23,1323,1.56,12,-37,-29,-5027,-6309,3267,1011,584,221,866
200392,225.792,4.990219,1.046846e+08,0,-61,-29,1303,1.551,8,-33,-32,-4582,-6097,3867,1081,650,115,937
199675,232.74,5.008138,1.04885e+08,-16,-25,-4,1313,1.56,-13,-27,-7,-5056,-4427,3446,1059,606,115,858
191793,236.772,5.213955,1.050846e+08,-22,-11,17,1323,1.56,-30,-20,21,-4838,-2842,3476,897,572,445,767
77589,239.544,12.88842,1.052764e+08,-5,-3,3,1315,1.577,-6,0,18,-6035,-1042,3142,714,638,580,685
130739,239.544,7.648827,1.05354e+08,-3,-1,0,1309,1.577,0,-1,11,-4686,-616,2608,705,610,570,682
200110,241.128,4.997252,1.054848e+08,0,2,-1,1303,1.569,-2,2,6,-4831,-1165,2147,709,595,536,679
199881,241.272,5.002977,1.056849e+08,8,15,-5,1303,1.577,5,7,2,-4530,-1224,2659,725,607,540,647
200097,242.928,4.997576,1.058848e+08,8,11,-16,1303,1.577,5,7,-9,-3923,-1426,2127,737,596,504,682
281501,243.36,3.552385,1.060848e+08,20,19,-19,1287,1.586,12,11,-10,-3916,-791,1906,705,557,492,635
118647,243.396,8.428363,1.063663e+08,22,25,-19,1221,1.586,17,19,-15,-3105,-1736,367,601,421,286,544
191883,242.388,5.211509,1.06485e+08,22,32,-22,1173,1.604,20,27,-14,-2581,-1839,-201,496,371,167,427
399660,240.192,2.502127,1.06685e+08,22,41,-23,1083,1.595,16,28,-18,-1925,-2610,359,592,436,115,511
281723,227.844,3.549586,1.070847e+08,32,0,-1,1110,1.595,23,0,-4,-1939,-2888,587,631,431,115,541
118376,215.64,8.447658,1.073664e+08,57,-34,0,1142,1.604,38,-23,-3,-2093,-3031,1235,655,431,115,545
199838,203.184,5.004053,1.074848e+08,51,-36,0,1147,1.595,32,-23,-5,-2180,-3722,2106,724,461,115,620
200242,188.676,4.993957,1.076846e+08,0,-21,12,1147,1.586,-1,-21,4,-3061,-3090,2290,762,403,115,578
203855,83.772,4.905447,1.078848e+08,-16,-16,10,1147,1.604,-15,-14,8,-2948,-2717,1730,636,344,115,533
179329,159.372,5.576343,1.080887e+08,-9,-1,7,1150,1.604,-10,-1,4,-3634,-1697,1346,636,350,115,528
89830,146.52,11.13214,1.08268e+08,-4,-1,5,1151,1.604,-3,-1,9,-2948,-1333,770,514,326,115,408
130569,146.52,7.658786,1.083578e+08,-4,-1,3,1154,1.613,-11,-9,9,-2933,-1180,670,466,289,155,396
187790,131.328,5.325097,1.084884e+08,-3,-1,3,1156,1.613,-7,-1,7,-2882,-794,803,441,274,197,412
200252,115.812,4.993708,1.086884e+08,0,-1,-1,1170,1.604,-6,-2,11,-2892,-281,1038,354,355,345,383
187716,99.468,5.327196,1.088886e+08,17,-1,-1,1227,1.604,12,-4,10,-3043,-454,2077,455,503,513,430
277652,82.296,3.601631,1.090885e+08,18,-1,-1,1313,1.595,12,-4,4,-3777,-952,3982,617,663,699,622
110138,71.496,9.079518,1.093662e+08,12,-30,-1,1560,1.533,7,-20,-3,-5895,-639,11585,1144,1100,1185,1179
199944,69.804,5.0014,1.094888e+08,12,-16,-19,1403,1.586,9,-13,-10,-5565,-46,10230,875,856,814,787
199856,76.248,5.003603,1.096887e+08,18,-4,-19,1286,1.595,15,-2,-17,-4347,-763,2456,680,563,511,627
199963,87.804,5.000925,1.098886e+08,22,-1,-16,1267,1.595,16,0,-11,-3614,-1254,2330,635,548,465,579
191769,101.34,5.214607,1.100886e+08,22,-1,-8,1233,1.604,13,-1,-9,-3643,-1712,1548,592,426,390,542
89867,114.228,11.12756,1.102803e+08,37,0,-5,1214,1.604,21,-1,0,-3326,-1873,1491,540,446,372,438
130915,114.228,7.638544,1.103702e+08,15,0,-4,1191,1.604,17,2,-3,-3480,-1569,1338,522,362,315,409
179499,125.82,5.571062,1.105011e+08,1,8,-3,1142,1.604,9,9,-13,-2997,-1594,627,559,298,115,431
200117,132.228,4.997077,1.10701e+08,0,43,-3,1114,1.613,-4,27,-4,-3054,-1253,1131,484,291,115,395
200130,136.512,4.996752,1.109011e+08,-1,36,-1,1124,1.604,1,25,-3,-2020,-1452,748,539,348,115,452
179596,139.428,5.568053,1.111012e+08,-6,0,0,1201,1.604,-11,-6,-2,-2354,-986,889,578,351,208,552
89782,141.948,11.13809,1.112808e+08,-2,0,-1,1324,1.595,-10,-4,13,-2508,-483,3236,724,662,641,662
130546,141.948,7.660135,1.113706e+08,0,0,-1,1336,1.595,-5,1,9,-3400,-405,4869,710,656,688,734
179611,143.352,5.567588,1.115011e+08,21,-3,-1,1270,1.604,7,0,5,-2966,-384,3575,593,519,544,595
200163,147.924,4.995928,1.117011e+08,11,-61,-4,1287,1.595,1,-44,0,-3156,-773,2804,637,552,568,631
179540,153.108,5.569789,1.119013e+08,3,-58,-22,1312,1.595,-4,-36,-4,-4038,-793,4481,597,656,701,638
269310,151.596,3.713193,1.121012e+08,18,-3,-23,1228,1.604,16,2,-11,-3568,-763,2667,459,511,478,462
130499,145.512,7.662894,1.123705e+08,9,-1,-22,1224,1.604,11,-3,-6,-3191,-811,2446,418,554,520,383
200021,140.22,4.999475,1.12501e+08,8,-1,-23,1224,1.604,4,2,-14,-2655,-750,2403,432,478,506,460
200354,136.08,4.991166,1.12701e+08,14,-1,-23,1224,1.604,10,0,-12,-3037,-1088,2390,441,502,510,423
199980,133.2,5.0005,1.129013e+08,22,-1,-25,1223,1.604,11,1,-13,-3151,-1345,2624,434,489,499,446
269563,129.888,3.709708,1.131013e+08,25,-1,-19,1224,1.595,17,2,-10,-2730,-1658,2479,485,509,457,426
130551,126.756,7.659842,1.133709e+08,4,-1,-5,1231,1.604,-1,0,2,-2734,-869,3288,447,526,513,447
200283,124.704,4.992935,1.135014e+08,15,-1,-4,1253,1.604,5,4,1,-2561,-1314,3173,494,590,530,498
179310,122.652,5.576934,1.137017e+08,20,-1,-4,1276,1.595,7,-1,1,-3387,-1152,4290,504,591,650,554
187646,117.18,5.329184,1.138935e+08,17,-15,-4,1281,1.595,12,-8,-2,-3117,-1132,4458,539,630,607,564
179550,110.34,5.569479,1.141015e+08,5,-35,-5,1277,1.595,5,-24,-4,-3164,-1027,4354,547,593,619,550
89734,101.844,11.14405,1.14281e+08,0,-29,-12,1254,1.604,0,-24,-7,-3501,-1313,4104,487,547,584,503
130531,101.844,7.661015,1.143707e+08,0,-16,-13,1226,1.613,-5,-7,-7,-3136,-845,3615,389,508,523,472
200268,94.068,4.993309,1.145013e+08,0,-24,-15,1216,1.604,0,-12,-5,-2826,-897,3006,325,510,542,435
199978,87.372,5.00055,1.147015e+08,0,-12,-16,1214,1.595,1,-12,-14,-3024,-770,3090,401,466,496,433
199751,80.568,5.006233,1.149015e+08,0,-1,-16,1234,1.604,0,-1,-6,-2831,-932,3428,364,531,629,434
273405,75.528,3.657578,1.151013e+08,0,-1,-16,1254,1.604,-2,0,-11,-3199,-1142,3803,417,553,629,521
126473,74.7,7.906826,1.153747e+08,21,-1,-19,1326,1.586,16,-3,-14,-3239,-1144,6190,629,657,765,654
200061,76.896,4.998475,1.155011e+08,13,-1,-22,1329,1.595,11,-2,-15,-2728,-1023,6132,648,695,736,651
200050,82.152,4.99875,1.157012e+08,0,0,-12,1275,1.604,3,2,-10,-2915,-1318,4848,587,590,566,549
204043,87.408,4.900928,1.159013e+08,-3,3,-4,1230,1.595,-3,1,-1,-2358,-977,3209,484,490,521,430
179495,93.78,5.571186,1.161053e+08,-3,37,-3,1218,1.604,-1,22,0,-1974,-483,2519,452,493,466,418
89802,100.512,11.13561,1.162848e+08,-3,0,-3,1257,1.595,1,-4,-2,-2280,-663,3164,538,554,532,520
130848,100.512,7.642455,1.163746e+08,-3,0,-3,1277,1.595,-2,-1,-3,-2616,-871,4002,596,567,578,566
199880,106.884,5.003002,1.165054e+08,0,-1,-1,1281,1.595,0,-1,-1,-2084,-643,4200,596,575,590,579
200022,111.888,4.99945,1.167053e+08,1,-1,-1,1277,1.595,1,0,-4,-2331,-485,4012,598,552,558,599
199865,116.136,5.003377,1.169053e+08,44,-3,-4,1273,1.604,29,-2,-2,-2565,-442,4026,555,549,589,582
269220,118.98,3.714434,1.171052e+08,38,-1,-12,1268,1.604,28,-3,-7,-2519,-789,3667,593,563,555,523
130551,121.716,7.659842,1.173744e+08,0,-1,-12,1249,1.604,-3,0,-4,-2435,-563,3267,484,525,554,517
200221,124.416,4.994481,1.17505e+08,9,-1,-15,1247,1.604,5,-1,-5,-2544,-449,3102,484,548,548,484
200126,127.872,4.996852,1.177052e+08,32,0,-16,1247,1.604,20,0,-11,-2386,-601,3115,523,511,515,516
200052,129.78,4.9987,1.179053e+08,64,0,-22,1254,1.595,42,0,-12,-2759,-863,3229,518,535,543,525
277473,129.456,3.603954,1.181054e+08,69,0,-41,1250,1.604,43,0,-20,-2430,-1399,3275,513,543,547,485
122446,129.24,8.166865,1.183829e+08,130,-22,-110,1254,1.604,83,-10,-66,-2209,-2337,3720,521,490,543,566
200297,130.824,4.992586,1.185053e+08,193,-33,-116,1270,1.595,138,-16,-72,-2154,-2613,4513,551,470,554,676
200012,133.128,4.9997,1.187056e+08,206,-46,-130,1291,1.595,156,-31,-80,-1130,-3342,5133,646,522,555,700
179611,134.892,5.567588,1.189056e+08,235,-92,-151,1326,1.586,195,-62,-93,-536,-2269,7389,752,626,564,763
281693,133.596,3.549964,1.191055e+08,235,-107,-161,1357,1.586,206,-91,-105,-6,-584,8042,1047,604,612,695
110297,131.004,9.06643,1.193871e+08,209,-96,-160,1378,1.577,155,-50,-89,-1265,-659,7799,823,867,692,747
192280,126.72,5.200749,1.195056e+08,147,-96,-130,1415,1.569,100,-64,-71,-1124,306,9083,847,881,828,873
191818,122.832,5.213275,1.19706e+08,47,-79,-67,1360,1.577,32,-51,-33,-1668,212,7883,732,754,753,743
201815,116.172,4.955033,1.199059e+08,40,-73,-83,1315,1.595,25,-49,-44,-1101,282,6336,658,657,660,642
277617,108.144,3.602085,1.201077e+08,0,82,27,1312,1.817,0,53,16,184,-243,7391,634,651,662,645
122371,98.424,8.171871,1.203853e+08,-46,4,63,1321,1.817,-28,6,35,-94,-242,7410,637,661,670,698
207943,87.696,4.80901,1.205077e+08,-82,0,74,1296,1.817,-52,-1,42,144,-143,6518,619,606,620,617
192018,76.356,5.207845,1.207156e+08,-89,23,85,1276,1.808,-58,12,45,422,786,5395,601,546,560,592
481420,65.376,2.077188,1.209076e+08,-95,63,110,1268,1.826,-61,38,61,53,728,4715,578,522,558,577
118183,64.836,8.461454,1.213891e+08,-73,52,40,1296,1.808,-46,32,26,584,1227,5950,601,636,625,600
199784,90.144,5.005406,1.215072e+08,-23,25,1,1296,1.808,-22,20,5,157,1231,5898,551,616,668,627
204100,121.5,4.899559,1.21707e+08,-2,0,-3,1240,1.817,-5,-1,-4,-24,1403,3740,497,479,497,534
199843,149.148,5.003928,1.219111e+08,0,0,-29,1318,1.808,-3,1,-12,-961,1152,5294,630,671,695,645
187602,175.068,5.330434,1.22111e+08,8,0,-4,1363,1.808,5,1,1,-1107,1257,6762,691,727,808,781
89782,195.228,11.13809,1.222986e+08,1,-1,-1,1370,1.799,-2,1,1,-1408,828,6523,722,755,807,780
122222,195.228,8.181833,1.223884e+08,0,18,-1,1382,1.781,-2,9,1,-1548,1161,6437,759,786,830,786
208509,209.88,4.795956,1.225106e+08,-3,47,-1,1396,1.772,-1,30,-7,-1364,890,6811,862,760,821,832
200112,219.78,4.997202,1.227191e+08,-4,2,0,1426,1.764,-1,4,0,-1123,669,6424,869,885,889,876
191580,226.548,5.219752,1.229192e+08,-3,-22,0,1537,1.746,-5,-15,-4,-1614,284,10024,1116,1071,1101,1134
277437,231.48,3.604422,1.231108e+08,-3,-38,3,1680,1.648,3,-22,2,-3364,477,13191,1428,1404,1393,1360
130752,234.324,7.648067,1.233882e+08,-3,5,1,1786,1.569,0,1,1,-5178,2010,12330,1605,1575,1659,1607
199825,236.52,5.004379,1.23519e+08,-3,28,1,1794,1.586,-3,19,6,-5370,2487,4872,1594,1592,1718,1607
192113,237.528,5.20527,1.237188e+08,-3,0,1,1609,1.728,-1,4,-2,-3795,650,2930,1272,1224,1246,1265
199861,237.816,5.003477,1.239109e+08,-3,0,1,1527,1.737,6,2,-1,-3475,-1110,-1499,1116,1072,1068,1084
281602,239.076,3.551111,1.241108e+08,-3,0,1,1460,1.755,-1,-2,-1,-2750,-624,-2224,964,914,931,986
118359,238.248,8.448872,1.243924e+08,19,-3,5,1443,1.764,17,-1,3,-3377,-139,-1796,911,925,870,951
179736,236.916,5.563716,1.245107e+08,25,-2,16,1440,1.755,20,-1,10,-3826,-569,-1708,897,914,892,930
199930,234.972,5.001751,1.247027e+08,0,-5,12,1456,1.755,-3,-4,2,-3401,-546,-562,972,890,902,1000
199867,233.82,5.003327,1.249026e+08,-4,-1,4,1478,1.746,-2,-3,5,-3880,355,764,975,984,1004,978
277562,218.232,3.602799,1.251025e+08,-7,-1,3,1500,1.728,-5,-3,4,-3825,1099,2066,995,1006,1082,1038
122761,200.088,8.14591,1.2538e+08,-9,-1,0,1560,1.719,-4,-3,4,-4317,1651,4053,1101,1148,1224,1135
199857,189.036,5.003578,1.255028e+08,-9,-1,0,1570,1.719,-3,2,-1,-4576,918,3994,1161,1186,1164,1179
200237,181.62,4.994082,1.257027e+08,-5,-1,0,1623,1.675,0,0,1,-3936,78,4582,1286,1304,1284,1247
200148,175.356,4.996303,1.259029e+08,-4,-1,0,1648,1.657,0,3,1,-4153,-71,5594,1316,1370,1303,1335
281661,166.932,3.550367,1.261031e+08,7,-15,0,1571,1.693,5,-2,-1,-4939,-128,3980,1151,1169,1160,1218
118696,161.1,8.424884,1.263847e+08,56,-3,-3,1514,1.719,43,-1,-6,-3673,-4014,-290,1111,1045,992,1086
199933,152.532,5.001676,1.265034e+08,100,-2,-29,1500,1.737,71,0,-14,-4956,-6782,884,1071,1076,970,1003
200257,134.316,4.993583,1.267033e+08,101,-5,-61,1496,1.719,69,-2,-34,-2804,-11328,1492,1092,1071,890,1034
191685,118.872,5.216892,1.269036e+08,114,-24,-75,1486,1.728,72,-18,-45,-3211,-13446,4752,1066,981,906,1053
281434,101.628,3.553231,1.271034e+08,120,-14,-116,1484,1.719,77,-10,-58,-2225,-14582,6425,994,1071,969,957
110447,84.852,9.054116,1.273848e+08,120,-1,-91,1482,1.719,74,-2,-49,-51,-15108,8150,1009,1060,967,939
200125,81.432,4.996877,1.275034e+08,129,7,-83,1482,1.71,82,7,-41,192,-15119,7970,975,1090,985,923
199967,86.184,5.000825,1.277036e+08,131,18,-82,1482,1.71,83,9,-39,890,-13889,8312,943,1042,1120,870
200163,116.712,4.995928,1.279035e+08,130,41,-82,1482,1.701,83,25,-40,2119,-12506,8947,856,1084,1106,928
191919,125.532,5.210532,1.281037e+08,129,38,-75,1482,1.71,83,16,-21,2332,-12163,11151,808,1180,1249,737
89766,119.844,11.14008,1.282956e+08,114,32,-52,1482,1.693,80,21,-18,3203,-10852,12148,835,1197,1237,705
118599,119.844,8.431774,1.283854e+08,29,35,-41,1482,1.701,23,19,-13,2687,-10465,12677,809,1167,1288,710
199865,118.368,5.003377,1.28504e+08,1,36,-32,1482,1.701,0,27,-25,2195,-8977,10818,857,1052,1172,894
